,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
3657,43581,6,SAP,HHN,50,B,Homer Williamns
3658,43581,4,TEG,SAP,-10,A,Homer Williamns
3659,43581,10,MIA,HAJ,-50,B,Homer Williamns
3660,43581,5,FLL,SAP,-30,A,Homer Williamns
3661,43581,5,FLL,SAP,-10,A,Homer Williamns
3662,43581,7,HHN,MIA,30,A,Homer Williamns
3663,43581,4,HHN,FLL,-20,A,Homer Williamns
3664,43581,10,SAP,FLL,-40,B,Homer Williamns
3666,43581,5,SAP,HAJ,10,A,Homer Williamns
3668,43581,5,MIA,TEG,-80,C,Homer Williamns
3669,43581,10,FLL,SAP,0,A,Homer Williamns
3670,43581,3,TEG,SAP,-80,C,Homer Williamns
3671,43581,9,TEG,MIA,30,A,Homer Williamns
3672,43581,10,TEG,MIA,50,B,Homer Williamns
3673,43581,4,TEG,SAP,30,A,Homer Williamns
3674,43581,10,TEG,HAJ,-20,A,Homer Williamns
3675,43581,4,TEG,FLL,50,B,Homer Williamns
3677,43581,9,MIA,SAP,-80,C,Homer Williamns
3678,43581,4,FLL,HHN,60,C,Homer Williamns
3679,43581,5,FLL,MIA,0,A,Homer Williamns
3680,43581,9,SAP,HAJ,0,A,Homer Williamns
3681,43581,7,SAP,HAJ,-80,C,Homer Williamns
3682,43581,6,HHN,FLL,30,A,Homer Williamns
3683,43581,6,HHN,TEG,20,A,Homer Williamns
3685,43581,2,HAJ,HHN,10,A,Homer Williamns
3686,43581,4,SAP,HHN,-20,A,Homer Williamns
3688,43581,8,SAP,HAJ,0,A,Homer Williamns
3689,43581,7,MIA,SAP,0,A,Homer Williamns
3690,43581,3,MIA,SAP,10,A,Homer Williamns
3691,43581,3,SAP,FLL,10,A,Homer Williamns
3692,43581,6,TEG,HAJ,-20,A,Homer Williamns
3693,43581,6,MIA,HAJ,-20,A,Homer Williamns
3694,43581,8,FLL,TEG,-20,A,Homer Williamns
3695,43581,8,SAP,FLL,0,A,Homer Williamns
3696,43581,7,HHN,TEG,10,A,Homer Williamns
3697,43581,4,HHN,SAP,-40,B,Homer Williamns
3698,43581,7,SAP,HHN,40,B,Homer Williamns
3699,43581,9,MIA,SAP,80,C,Homer Williamns
3700,43581,8,SAP,MIA,0,A,Homer Williamns
3701,43581,5,TEG,MIA,0,A,Homer Williamns
3702,43581,3,MIA,SAP,-10,A,Homer Williamns
3703,43581,4,FLL,TEG,-40,B,Homer Williamns
3705,43581,3,HHN,SAP,-20,A,Homer Williamns
3706,43581,9,HHN,SAP,-30,A,Homer Williamns
3707,43581,10,SAP,MIA,70,C,Homer Williamns
3708,43581,7,HAJ,MIA,10,A,Homer Williamns
3709,43581,2,HHN,SAP,-20,A,Homer Williamns
3710,43581,3,MIA,HAJ,-30,A,Homer Williamns
3711,43581,8,MIA,FLL,90,C,Homer Williamns
3712,43581,2,SAP,TEG,-60,C,Homer Williamns
3714,43581,8,SAP,HHN,-40,B,Homer Williamns
3715,43581,10,TEG,MIA,-20,A,Homer Williamns
3716,43581,8,FLL,HAJ,0,A,Homer Williamns
3717,43581,6,TEG,HAJ,10,A,Homer Williamns
3718,43581,7,SAP,HHN,-10,A,Homer Williamns
3720,43581,3,HHN,SAP,-20,A,Homer Williamns
3721,43581,10,SAP,HAJ,-80,C,Homer Williamns
3722,43581,2,MIA,SAP,-10,A,Homer Williamns
3723,43581,3,SAP,TEG,-30,A,Homer Williamns
3724,43581,2,TEG,MIA,-40,B,Homer Williamns
3725,43581,3,MIA,FLL,0,A,Homer Williamns
3727,43581,1,FLL,HAJ,0,A,Homer Williamns
3728,43581,1,HHN,MIA,-40,B,Homer Williamns
3729,43581,2,HHN,SAP,-60,C,Homer Williamns
3730,43581,6,SAP,TEG,60,C,Homer Williamns
3731,43581,9,HAJ,SAP,-70,C,Homer Williamns
3733,43581,9,SAP,MIA,-10,A,Homer Williamns
3734,43581,9,SAP,MIA,60,C,Homer Williamns
3735,43581,5,MIA,SAP,10,A,Homer Williamns
3736,43581,7,MIA,TEG,70,C,Homer Williamns
3737,43581,9,SAP,MIA,30,A,Homer Williamns
3738,43581,7,TEG,FLL,-10,A,Homer Williamns
3739,43581,9,MIA,FLL,-20,A,Homer Williamns
3740,43581,2,FLL,HAJ,-40,B,Homer Williamns
3741,43581,8,TEG,HAJ,-70,C,Homer Williamns
3742,43581,2,MIA,SAP,30,A,Homer Williamns
3744,43581,7,SAP,MIA,60,C,Homer Williamns
3745,43581,7,SAP,FLL,70,C,Homer Williamns
3746,43581,6,SAP,FLL,50,B,Homer Williamns
3747,43581,7,HHN,HAJ,0,A,Homer Williamns
3748,43581,8,HHN,HAJ,10,A,Homer Williamns
3749,43581,9,SAP,FLL,-30,A,Homer Williamns
3750,43581,7,HAJ,TEG,-10,A,Homer Williamns
3752,43581,3,TEG,SAP,-20,A,Homer Williamns
3753,43581,5,MIA,FLL,30,A,Homer Williamns
3754,43581,10,FLL,HAJ,90,C,Homer Williamns
3755,43581,1,FLL,HAJ,20,A,Homer Williamns
3756,43581,2,HAJ,TEG,-50,B,Homer Williamns
3757,43581,2,HHN,FLL,50,B,Homer Williamns
3758,43581,3,SAP,TEG,10,A,Homer Williamns
3759,43581,3,HAJ,SAP,-40,B,Homer Williamns
3760,43581,9,SAP,HHN,0,A,Homer Williamns
3761,43581,5,SAP,HHN,80,C,Homer Williamns
3763,43581,7,FLL,MIA,0,A,Homer Williamns
3764,43581,9,FLL,SAP,30,A,Homer Williamns
3765,43581,2,HAJ,TEG,50,B,Homer Williamns
3766,43581,10,HAJ,SAP,-40,B,Homer Williamns
3767,43581,10,FLL,HHN,0,A,Homer Williamns
3768,43581,1,TEG,HHN,60,C,Homer Williamns
3769,43581,6,SAP,MIA,0,A,Homer Williamns
3770,43581,9,SAP,MIA,-10,A,Homer Williamns
3772,43581,7,MIA,TEG,-30,A,Homer Williamns
3773,43581,8,FLL,MIA,-60,C,Homer Williamns
3774,43581,8,SAP,FLL,40,B,Homer Williamns
3775,43581,7,FLL,SAP,0,A,Homer Williamns
3776,43581,7,FLL,HHN,-20,A,Homer Williamns
3777,43581,3,SAP,MIA,-30,A,Homer Williamns
3779,43581,6,HAJ,TEG,40,B,Homer Williamns
3781,43581,2,FLL,HAJ,-10,A,Homer Williamns
3782,43581,9,TEG,FLL,10,A,Homer Williamns
3783,43581,4,SAP,TEG,60,C,Homer Williamns
3784,43581,2,HHN,SAP,20,A,Homer Williamns
3786,43581,5,SAP,HHN,-40,B,Homer Williamns
3787,43581,2,HAJ,SAP,-20,A,Homer Williamns
3788,43581,1,SAP,HAJ,70,C,Homer Williamns
3790,43581,6,MIA,TEG,0,A,Homer Williamns
3791,43581,3,FLL,SAP,0,A,Homer Williamns
3792,43581,4,FLL,HHN,-30,A,Homer Williamns
3793,43581,3,HAJ,HHN,40,B,Homer Williamns
3804,43581,7,SAP,FLL,10,A,Homer Williamns
3805,43581,4,FLL,HHN,-60,C,Homer Williamns
3806,43581,7,TEG,HHN,0,A,Homer Williamns
3807,43581,6,MIA,SAP,-20,A,Homer Williamns
3808,43581,5,FLL,HAJ,-20,A,Homer Williamns
3809,43581,9,FLL,SAP,-60,C,Homer Williamns
3811,43581,1,SAP,MIA,-50,B,Homer Williamns
3812,43581,1,HHN,FLL,40,B,Homer Williamns
3813,43581,2,HHN,FLL,30,A,Homer Williamns
3814,43581,1,SAP,HAJ,60,C,Homer Williamns
3818,43581,1,MIA,SAP,40,B,Homer Williamns
3819,43581,2,FLL,SAP,0,A,Homer Williamns
3820,43581,7,FLL,MIA,-60,C,Homer Williamns
3821,43581,10,HAJ,MIA,0,A,Homer Williamns
3822,43581,3,HAJ,SAP,80,C,Homer Williamns
3823,43581,8,SAP,HAJ,-30,A,Homer Williamns
3824,43581,5,HAJ,FLL,-10,A,Homer Williamns
3825,43581,10,SAP,TEG,30,A,Homer Williamns
3827,43581,9,SAP,HHN,-10,A,Homer Williamns
3829,43581,3,MIA,SAP,-30,A,Homer Williamns
3830,43581,7,SAP,TEG,30,A,Homer Williamns
3831,43581,5,TEG,MIA,0,A,Homer Williamns
3832,43581,2,MIA,FLL,60,C,Homer Williamns
3834,43581,4,FLL,HAJ,-40,B,Homer Williamns
3836,43581,9,HAJ,FLL,-30,A,Homer Williamns
3837,43581,7,FLL,TEG,-40,B,Homer Williamns
3838,43581,1,HAJ,SAP,0,A,Homer Williamns
3839,43581,3,HHN,SAP,10,A,Homer Williamns
3840,43581,1,SAP,FLL,90,C,Homer Williamns
3842,43581,1,SAP,TEG,-20,A,Homer Williamns
3843,43581,2,SAP,HAJ,0,A,Homer Williamns
3844,43581,2,SAP,HAJ,50,B,Homer Williamns
3845,43581,8,HHN,FLL,30,A,Homer Williamns
3846,43581,6,HHN,TEG,0,A,Homer Williamns
3847,43581,1,MIA,SAP,50,B,Homer Williamns
3848,43581,4,MIA,SAP,0,A,Homer Williamns
3850,43581,10,TEG,MIA,-40,B,Homer Williamns
3852,43581,8,FLL,SAP,-30,A,Homer Williamns
3853,43581,6,SAP,HAJ,30,A,Homer Williamns
3854,43581,6,HHN,SAP,-20,A,Homer Williamns
3855,43581,2,HHN,SAP,-10,A,Homer Williamns
3857,43581,2,HAJ,HHN,0,A,Homer Williamns
3859,43581,3,TEG,MIA,-60,C,Homer Williamns
3860,43581,1,MIA,SAP,70,C,Homer Williamns
3861,43581,10,FLL,TEG,30,A,Homer Williamns
3862,43581,5,FLL,MIA,-10,A,Homer Williamns
3863,43581,2,HAJ,FLL,0,A,Homer Williamns
3864,43581,7,HAJ,FLL,50,B,Homer Williamns
3865,43581,10,SAP,HHN,-10,A,Homer Williamns
3866,43581,10,HAJ,MIA,-80,C,Homer Williamns
3868,43581,1,SAP,TEG,-60,C,Homer Williamns
3869,43581,3,SAP,MIA,-40,B,Homer Williamns
3870,43581,3,MIA,FLL,0,A,Homer Williamns
3871,43581,8,TEG,SAP,-50,B,Homer Williamns
3872,43581,8,MIA,HHN,10,A,Homer Williamns
3873,43581,3,FLL,HHN,0,A,Homer Williamns
3874,43581,2,FLL,SAP,50,B,Homer Williamns
3875,43581,7,SAP,HAJ,90,C,Homer Williamns
3877,43581,4,HAJ,SAP,20,A,Homer Williamns
3878,43581,7,HAJ,FLL,-10,A,Homer Williamns
3879,43581,4,FLL,HAJ,-10,A,Homer Williamns
3880,43581,1,TEG,HAJ,-10,A,Homer Williamns
3881,43581,6,SAP,TEG,30,A,Homer Williamns
3882,43581,7,HHN,MIA,10,A,Homer Williamns
3883,43581,5,HHN,FLL,60,C,Homer Williamns
3884,43581,4,SAP,FLL,40,B,Homer Williamns
3886,43581,7,SAP,HHN,40,B,Homer Williamns
3887,43581,10,TEG,SAP,40,B,Homer Williamns
3888,43581,5,MIA,HAJ,0,A,Homer Williamns
3889,43581,9,FLL,SAP,-10,A,Homer Williamns
3890,43581,3,FLL,SAP,-10,A,Homer Williamns
3891,43581,7,HAJ,FLL,0,A,Homer Williamns
3893,43581,7,FLL,HAJ,30,A,Homer Williamns
3894,43581,8,TEG,FLL,-10,A,Homer Williamns
3895,43581,4,SAP,HAJ,50,B,Homer Williamns
3898,43581,3,MIA,SAP,40,B,Homer Williamns
3900,43581,9,SAP,MIA,60,C,Homer Williamns
3902,43581,2,FLL,HAJ,-30,A,Homer Williamns
3903,43581,2,TEG,SAP,-20,A,Homer Williamns
3904,43581,10,HAJ,SAP,80,C,Homer Williamns
3905,43581,9,FLL,SAP,-20,A,Homer Williamns
3906,43581,10,TEG,HHN,-40,B,Homer Williamns
3907,43581,2,SAP,MIA,70,C,Homer Williamns
3908,43581,7,SAP,MIA,-60,C,Homer Williamns
3910,43581,1,SAP,TEG,10,A,Homer Williamns
3911,43581,10,SAP,MIA,-30,A,Homer Williamns
3912,43581,3,MIA,FLL,30,A,Homer Williamns
3913,43581,6,FLL,SAP,-50,B,Homer Williamns
3914,43581,8,HAJ,HHN,20,A,Homer Williamns
3915,43581,5,HAJ,MIA,0,A,Homer Williamns
3916,43581,1,FLL,SAP,-40,B,Homer Williamns
3918,43581,1,SAP,MIA,-40,B,Homer Williamns
3919,43581,5,SAP,TEG,-10,A,Homer Williamns
3921,43581,8,MIA,HHN,10,A,Homer Williamns
3922,43581,6,MIA,HHN,-20,A,Homer Williamns
3924,43581,9,TEG,HAJ,30,A,Homer Williamns
3925,43581,9,MIA,SAP,-40,B,Homer Williamns
3926,43581,7,FLL,SAP,30,A,Homer Williamns
3930,43581,6,FLL,HHN,-60,C,Homer Williamns
3931,43581,2,TEG,HHN,10,A,Homer Williamns
3933,43581,3,HAJ,TEG,0,A,Homer Williamns
3934,43581,1,HAJ,SAP,-10,A,Homer Williamns
3935,43581,4,FLL,HHN,20,A,Homer Williamns
3936,43581,5,TEG,HHN,40,B,Homer Williamns
3937,43581,7,HAJ,SAP,10,A,Homer Williamns
3938,43581,9,SAP,MIA,-10,A,Homer Williamns
3939,43581,5,HAJ,SAP,20,A,Homer Williamns
3940,43581,3,SAP,TEG,0,A,Homer Williamns
3943,43581,4,TEG,SAP,20,A,Homer Williamns
3944,43581,3,MIA,HHN,-20,A,Homer Williamns
3945,43581,10,FLL,SAP,-60,C,Homer Williamns
3946,43581,1,SAP,MIA,0,A,Homer Williamns
3947,43581,10,HHN,SAP,60,C,Homer Williamns
3948,43581,9,HHN,TEG,30,A,Homer Williamns
3949,43581,2,SAP,MIA,0,A,Homer Williamns
3950,43581,5,HAJ,FLL,20,A,Homer Williamns
3951,43581,7,FLL,HAJ,-30,A,Homer Williamns
3952,43581,1,HAJ,SAP,-10,A,Homer Williamns
3953,43581,8,HAJ,SAP,10,A,Homer Williamns
3955,43581,1,TEG,HAJ,50,B,Homer Williamns
3956,43581,3,SAP,HHN,-20,A,Homer Williamns
3958,43581,1,SAP,HAJ,-20,A,Homer Williamns
3959,43581,2,MIA,SAP,30,A,Homer Williamns
3960,43581,1,MIA,SAP,0,A,Homer Williamns
3962,43581,6,HAJ,FLL,10,A,Homer Williamns
3964,43581,5,TEG,HAJ,-20,A,Homer Williamns
3965,43581,6,SAP,HAJ,40,B,Homer Williamns
3966,43581,2,HHN,SAP,70,C,Homer Williamns
3967,43581,5,HHN,SAP,60,C,Homer Williamns
3968,43581,4,FLL,HHN,50,B,Homer Williamns
3969,43581,10,TEG,HAJ,-50,B,Homer Williamns
3970,43581,10,HAJ,FLL,-20,A,Homer Williamns
3971,43581,4,FLL,TEG,30,A,Homer Williamns
3972,43581,5,TEG,SAP,-60,C,Homer Williamns
3975,43581,7,SAP,MIA,10,A,Homer Williamns
3976,43581,3,SAP,MIA,10,A,Homer Williamns
3978,43581,1,MIA,TEG,10,A,Homer Williamns
3979,43581,7,FLL,SAP,80,C,Homer Williamns
3980,43581,4,HAJ,SAP,30,A,Homer Williamns
3981,43581,5,HAJ,SAP,30,A,Homer Williamns
3982,43581,3,FLL,MIA,50,B,Homer Williamns
3983,43581,8,TEG,MIA,-10,A,Homer Williamns
3985,43581,4,HHN,TEG,70,C,Homer Williamns
3986,43581,5,SAP,FLL,0,A,Homer Williamns
3987,43581,5,MIA,TEG,-10,A,Homer Williamns
3988,43581,3,MIA,SAP,-30,A,Homer Williamns
3990,43581,5,HHN,TEG,30,A,Homer Williamns
3991,43581,6,HHN,SAP,-20,A,Homer Williamns
3992,43581,8,SAP,HHN,-40,B,Homer Williamns
3993,43581,5,HAJ,HHN,50,B,Homer Williamns
3994,43581,3,SAP,HHN,-60,C,Homer Williamns
3995,43581,8,TEG,SAP,10,A,Homer Williamns
3996,43581,4,MIA,HAJ,-30,A,Homer Williamns
3997,43581,10,FLL,SAP,-10,A,Homer Williamns
3998,43581,8,FLL,SAP,0,A,Homer Williamns
3999,43581,5,HAJ,SAP,0,A,Homer Williamns
4000,43581,4,HHN,FLL,0,A,Homer Williamns
4001,43581,4,SAP,FLL,40,B,Homer Williamns
4003,43581,6,HHN,HAJ,-20,A,Homer Williamns
4005,43581,5,HAJ,SAP,60,C,Homer Williamns
4007,43581,9,SAP,MIA,30,A,Homer Williamns
4008,43581,5,SAP,MIA,-30,A,Homer Williamns
4009,43581,6,TEG,HAJ,-60,C,Homer Williamns
4010,43581,1,MIA,HAJ,-70,C,Homer Williamns
4012,43581,6,FLL,TEG,30,A,Homer Williamns
4013,43581,5,HAJ,SAP,0,A,Homer Williamns
4014,43581,8,HAJ,HHN,10,A,Homer Williamns
4015,43581,5,SAP,FLL,-10,A,Homer Williamns
4017,43581,8,SAP,HHN,60,C,Homer Williamns
4018,43581,5,TEG,SAP,30,A,Homer Williamns
4019,43581,6,MIA,SAP,50,B,Homer Williamns
4020,43581,2,FLL,MIA,0,A,Homer Williamns
4021,43581,1,FLL,MIA,-10,A,Homer Williamns
4022,43581,3,HHN,HAJ,10,A,Homer Williamns
4023,43581,10,HHN,HAJ,-20,A,Homer Williamns
4024,43581,9,SAP,FLL,-40,B,Homer Williamns
4025,43581,3,HAJ,TEG,50,B,Homer Williamns
4027,43581,2,SAP,HHN,-60,C,Homer Williamns
4028,43581,1,MIA,FLL,-20,A,Homer Williamns
4029,43581,6,FLL,HAJ,-20,A,Homer Williamns
4030,43581,8,FLL,HAJ,0,A,Homer Williamns
4031,43581,2,HAJ,TEG,-20,A,Homer Williamns
4032,43581,10,HAJ,MIA,-40,B,Homer Williamns
4034,43581,10,HAJ,SAP,50,B,Homer Williamns
4036,43581,6,SAP,HHN,40,B,Homer Williamns
4037,43581,5,HAJ,SAP,-10,A,Homer Williamns
4038,43581,10,SAP,HAJ,-20,A,Homer Williamns
4040,43581,3,SAP,TEG,-10,A,Homer Williamns
4041,43581,8,TEG,SAP,10,A,Homer Williamns
4042,43581,6,MIA,HHN,0,A,Homer Williamns
4043,43581,7,FLL,HHN,-60,C,Homer Williamns
4044,43581,4,FLL,SAP,-10,A,Homer Williamns
4046,43581,9,HHN,SAP,-10,A,Homer Williamns
4047,43581,1,SAP,TEG,-30,A,Homer Williamns
4048,43581,4,HAJ,MIA,0,A,Homer Williamns
4049,43581,1,SAP,FLL,10,A,Homer Williamns
4050,43581,3,SAP,FLL,20,A,Homer Williamns
4051,43581,7,SAP,HAJ,0,A,Homer Williamns
4052,43581,10,MIA,HAJ,-20,A,Homer Williamns
4053,43581,6,MIA,SAP,20,A,Homer Williamns
4055,43581,8,TEG,SAP,20,A,Homer Williamns
4056,43581,2,MIA,HHN,10,A,Homer Williamns
4057,43581,2,FLL,SAP,40,B,Homer Williamns
4058,43581,6,FLL,HAJ,-60,C,Homer Williamns
4059,43581,4,HAJ,SAP,60,C,Homer Williamns
4060,43581,6,HAJ,SAP,50,B,Homer Williamns
4061,43581,8,SAP,MIA,10,A,Homer Williamns
4062,43581,5,HAJ,FLL,-60,C,Homer Williamns
4063,43581,1,SAP,FLL,10,A,Homer Williamns
4064,43581,7,SAP,HAJ,30,A,Homer Williamns
4065,43581,3,SAP,HAJ,-40,B,Homer Williamns
4066,43581,3,MIA,SAP,-50,B,Homer Williamns
4071,43581,9,SAP,HAJ,10,A,Homer Williamns
4072,43581,6,SAP,HAJ,-40,B,Homer Williamns
4073,43581,10,HHN,SAP,30,A,Homer Williamns
4074,43581,8,HHN,HAJ,60,C,Homer Williamns
4076,43581,6,HAJ,SAP,20,A,Homer Williamns
4077,43581,3,SAP,FLL,0,A,Homer Williamns
4078,43581,7,SAP,HAJ,30,A,Homer Williamns
4079,43581,3,MIA,HHN,0,A,Homer Williamns
4080,43581,8,FLL,HAJ,0,A,Homer Williamns
4082,43581,9,HAJ,TEG,-40,B,Homer Williamns
4083,43581,3,HAJ,SAP,80,C,Homer Williamns
4084,43581,2,FLL,HHN,20,A,Homer Williamns
4085,43581,9,HAJ,SAP,0,A,Homer Williamns
4086,43581,3,SAP,MIA,-10,A,Homer Williamns
4087,43581,9,SAP,MIA,40,B,Homer Williamns
4089,43581,1,MIA,TEG,0,A,Homer Williamns
4090,43581,4,MIA,SAP,-70,C,Homer Williamns
4091,43581,1,HAJ,SAP,-30,A,Homer Williamns
4092,43581,8,HAJ,SAP,0,A,Homer Williamns
4093,43581,1,FLL,MIA,-60,C,Homer Williamns
4094,43581,7,TEG,MIA,-60,C,Homer Williamns
4096,43581,5,HHN,TEG,90,C,Homer Williamns
4097,43581,8,HHN,MIA,-20,A,Homer Williamns
4098,43581,9,SAP,FLL,0,A,Homer Williamns
4099,43581,1,HAJ,FLL,-10,A,Homer Williamns
4100,43581,5,HHN,HAJ,-10,A,Homer Williamns
4101,43581,2,SAP,HAJ,-40,B,Homer Williamns
4102,43581,7,HAJ,SAP,40,B,Homer Williamns
4105,43581,4,SAP,TEG,-40,B,Homer Williamns
4106,43581,10,TEG,FLL,40,B,Homer Williamns
4107,43581,7,MIA,TEG,0,A,Homer Williamns
4108,43581,1,FLL,SAP,-40,B,Homer Williamns
4110,43581,1,HHN,SAP,70,C,Homer Williamns
4111,43581,4,HHN,MIA,0,A,Homer Williamns
4112,43581,10,SAP,MIA,0,A,Homer Williamns
4113,43581,9,HAJ,SAP,-80,C,Homer Williamns
4114,43581,6,SAP,HAJ,-60,C,Homer Williamns
4115,43581,7,TEG,SAP,10,A,Homer Williamns
4116,43581,1,MIA,SAP,-20,A,Homer Williamns
4117,43581,2,FLL,SAP,20,A,Homer Williamns
4118,43581,5,FLL,HHN,-10,A,Homer Williamns
4119,43581,7,HAJ,SAP,-10,A,Homer Williamns
4120,43581,6,HHN,MIA,-40,B,Homer Williamns
4122,43581,6,HAJ,TEG,60,C,Homer Williamns
4123,43581,8,SAP,MIA,70,C,Homer Williamns
4124,43581,5,SAP,FLL,-50,B,Homer Williamns
4125,43581,1,SAP,FLL,0,A,Homer Williamns
4126,43581,3,FLL,HHN,40,B,Homer Williamns
4127,43581,9,FLL,MIA,-30,A,Homer Williamns
4128,43581,3,HAJ,SAP,20,A,Homer Williamns
4129,43581,7,HAJ,TEG,40,B,Homer Williamns
4130,43581,2,FLL,MIA,-30,A,Homer Williamns
4131,43581,10,TEG,FLL,-60,C,Homer Williamns
4132,43581,4,HHN,SAP,-30,A,Homer Williamns
4133,43581,6,SAP,HHN,20,A,Homer Williamns
4134,43581,5,HAJ,HHN,-50,B,Homer Williamns
4136,43581,4,SAP,HAJ,40,B,Homer Williamns
4139,43581,9,MIA,SAP,-20,A,Homer Williamns
4140,43581,10,FLL,HHN,-30,A,Homer Williamns
4141,43581,1,FLL,HHN,0,A,Homer Williamns
4143,43581,2,HAJ,FLL,-10,A,Homer Williamns
4144,43581,4,FLL,TEG,-10,A,Homer Williamns
4145,43581,1,TEG,SAP,70,C,Homer Williamns
4146,43581,10,SAP,HHN,0,A,Homer Williamns
4148,43581,5,HHN,SAP,10,A,Homer Williamns
4149,43581,9,SAP,HAJ,0,A,Homer Williamns
4150,43581,2,HAJ,SAP,20,A,Homer Williamns
4152,43581,6,SAP,FLL,50,B,Homer Williamns
4153,43581,7,MIA,HHN,0,A,Homer Williamns
4154,43581,8,FLL,HHN,-20,A,Homer Williamns
4155,43581,4,FLL,SAP,-70,C,Homer Williamns
4157,43581,4,HAJ,SAP,-90,C,Homer Williamns
4158,43581,9,FLL,SAP,10,A,Homer Williamns
4159,43581,5,TEG,SAP,20,A,Homer Williamns
4160,43581,5,SAP,MIA,70,C,Homer Williamns
4161,43581,2,SAP,FLL,20,A,Homer Williamns
4162,43581,8,SAP,HAJ,10,A,Homer Williamns
4163,43581,3,MIA,HAJ,50,B,Homer Williamns
4164,43581,10,FLL,SAP,20,A,Homer Williamns
4166,43581,3,MIA,SAP,10,A,Homer Williamns
4167,43581,6,FLL,SAP,-10,A,Homer Williamns
4168,43581,4,SAP,MIA,-50,B,Homer Williamns
4169,43581,3,SAP,MIA,0,A,Homer Williamns
4170,43581,10,HAJ,SAP,0,A,Homer Williamns
4171,43581,8,HAJ,TEG,20,A,Homer Williamns
4172,43581,1,FLL,MIA,-20,A,Homer Williamns
4173,43581,4,HAJ,TEG,-10,A,Homer Williamns
4175,43581,10,SAP,HHN,-40,B,Homer Williamns
4176,43581,6,SAP,MIA,-20,A,Homer Williamns
4177,43581,3,MIA,SAP,-50,B,Homer Williamns
4178,43581,7,MIA,TEG,0,A,Homer Williamns
4179,43581,4,HAJ,FLL,-20,A,Homer Williamns
4180,43581,2,HAJ,TEG,10,A,Homer Williamns
4181,43581,1,FLL,SAP,0,A,Homer Williamns
4182,43581,3,TEG,HHN,10,A,Homer Williamns
4183,43581,2,SAP,HHN,-20,A,Homer Williamns
4184,43581,9,HHN,SAP,10,A,Homer Williamns
4185,43581,2,SAP,MIA,-10,A,Homer Williamns
4186,43581,4,MIA,SAP,40,B,Homer Williamns
4187,43581,1,MIA,TEG,-20,A,Homer Williamns
4189,43581,1,TEG,HHN,30,A,Homer Williamns
4190,43581,1,MIA,HHN,0,A,Homer Williamns
4191,43581,7,FLL,SAP,-70,C,Homer Williamns
4192,43581,4,FLL,SAP,-40,B,Homer Williamns
4193,43581,1,HAJ,MIA,-20,A,Homer Williamns
4194,43581,7,HAJ,MIA,-30,A,Homer Williamns
4195,43581,10,FLL,SAP,20,A,Homer Williamns
4197,43581,5,HAJ,MIA,0,A,Homer Williamns
4199,43581,7,TEG,FLL,10,A,Homer Williamns
4200,43581,3,SAP,HHN,0,A,Homer Williamns
4201,43581,2,SAP,MIA,0,A,Homer Williamns
4203,43581,8,TEG,HAJ,-20,A,Homer Williamns
4204,43581,4,MIA,TEG,40,B,Homer Williamns
4205,43581,10,FLL,MIA,40,B,Homer Williamns
4207,43581,7,HAJ,FLL,10,A,Homer Williamns
4209,43581,2,SAP,HHN,-10,A,Homer Williamns
4210,43581,1,HAJ,SAP,-30,A,Homer Williamns
4211,43581,2,SAP,HAJ,-40,B,Homer Williamns
4214,43581,8,FLL,SAP,-10,A,Homer Williamns
4215,43581,10,FLL,HHN,50,B,Homer Williamns
4216,43581,2,HAJ,HHN,-60,C,Homer Williamns
4217,43581,7,HAJ,SAP,10,A,Homer Williamns
4218,43581,1,FLL,HAJ,-60,C,Homer Williamns
4219,43581,4,TEG,SAP,0,A,Homer Williamns
4220,43581,1,SAP,TEG,-20,A,Homer Williamns
4221,43581,4,SAP,MIA,-60,C,Homer Williamns
4222,43581,6,SAP,FLL,40,B,Homer Williamns
4223,43581,9,MIA,FLL,20,A,Homer Williamns
4224,43581,9,MIA,HAJ,0,A,Homer Williamns
4225,43581,6,SAP,HAJ,-20,A,Homer Williamns
4226,43581,5,HAJ,SAP,40,B,Homer Williamns
4227,43581,5,FLL,TEG,-10,A,Homer Williamns
4228,43581,5,TEG,SAP,-50,B,Homer Williamns
4229,43581,10,HAJ,SAP,-60,C,Homer Williamns
4230,43581,4,FLL,MIA,20,A,Homer Williamns
4231,43581,8,TEG,MIA,-10,A,Homer Williamns
4232,43581,10,SAP,HAJ,10,A,Homer Williamns
4233,43581,7,SAP,HAJ,-30,A,Homer Williamns
4234,43581,3,SAP,FLL,0,A,Homer Williamns
4235,43581,3,SAP,TEG,70,C,Homer Williamns
4237,43581,1,MIA,HHN,-10,A,Homer Williamns
4250,43581,7,SAP,FLL,20,A,Homer Williamns
4251,43581,10,MIA,HAJ,-30,A,Homer Williamns
4252,43581,9,MIA,HAJ,70,C,Homer Williamns
4253,43581,10,SAP,TEG,-40,B,Homer Williamns
4254,43581,8,HAJ,FLL,10,A,Homer Williamns
4255,43581,3,FLL,TEG,-50,B,Homer Williamns
4256,43581,9,TEG,SAP,-70,C,Homer Williamns
4257,43581,7,SAP,HHN,0,A,Homer Williamns
4259,43581,1,HHN,SAP,30,A,Homer Williamns
4261,43581,8,FLL,SAP,-20,A,Homer Williamns
4262,43581,2,SAP,TEG,-20,A,Homer Williamns
4263,43581,9,MIA,SAP,60,C,Homer Williamns
4264,43581,8,MIA,HHN,0,A,Homer Williamns
